"","ex1_GFP_Rep2_Chip20","ex1_GFP_IFNB1_Rep1_Chip20","ex1_GFP_IFNB1_Rep2_Chip20","ex1_NS5_Rep1_Chip20","ex1_NS5_Rep2_Chip20","ex1_NS5_INFNB1_Rep1_Chip20","ex1_NS5_INFNB1_Rep2_Chip20","ex1_GFP_Rep1_Chip21","ex1_GFP_Rep2_Chip21","ex1_GFP_IFNB1_Rep1_Chip21","ex1_NS5_Rep1_Chip21","ex1_NS5_Rep2_Chip21","ex1_NS5_INFNB1_Rep1_Chip21","ex1_NS5_INFNB1_Rep2_Chip21"
"ZNF783",2.65785513196433,2.62626276419999,3.04364920502036,2.79684881896983,2.72904626800673,2.42584479375502,2.91718201733988,2.44925159062714,3.42361828849408,3.3707885869099,2.56527645122383,3.38731097787481,3.05460403152985,2.8178455889955
"ZNF784",1.79536210808092,1.25993359788517,1.74721195840159,1.41571202680313,1.87189543470643,1.58841117551664,1.55394984754265,1.81626511696717,1.26468313996329,2.24334380561464,1.03682858621244,1.6515546698727,0.918452426977994,2.10733084074487
"ZNF786",3.63108720478116,3.69746247369485,3.9111896102038,3.82867811178098,3.74602247730826,3.20616490187874,3.62957825926732,3.26344893703686,2.98191667129266,3.63257302188151,3.40706409002659,3.77323382197082,3.35197581813795,3.58532469362178
"ZNF787",1.94186219169582,1.77811779261097,2.13943869961447,1.77811779261097,1.87189543470643,1.42462202314029,2.12274276169619,2.25133563872504,2.8178455889955,2.44013728380835,2.71684711098914,2.33277264909417,2.70847966557045,2.46656540221786
"ZNF789",2.62626276419999,2.94375100142296,2.92229710689441,2.87043737111781,2.91910520411547,2.7774219536434,2.53939115024281,2.07654091737265,2.53831546185955,2.61136237272981,2.95697793686719,1.79536210808092,2.53831546185955,2.21468121212743
"ZNF79",4.54633939001631,4.52322011629145,4.41173476590082,3.95352672782241,4.06508733746607,3.92999246837355,4.11413636625585,4.62769324082736,4.52813978574929,4.52457840726672,4.06215416193992,3.91929749626818,4.2451232670934,3.51700594614394
"ZNF791",4.36225838187021,4.20216949576403,4.19773155853771,4.19952780089347,4.2451232670934,4.39382571941401,4.22199402512147,4.227664937721,4.2028472903669,4.03386781028478,4.55058797661446,4.32765542174746,4.50516384421133,4.61628662593719
"ZNF792",1.83102099748651,1.35057105303023,1.67122042314245,1.50927010433163,1.24535872255899,1.96319326901834,1.39030456407497,1.24535872255899,1.48572380980574,1.39624435114433,1.52614471441113,1.48572380980574,1.69451969955565,1.9994000553862
"ZNF799",1.45633407973582,1.81982627307059,2.20701880878389,1.77811779261097,1.43482640844742,1.83953281929405,1.55394984754265,1.95211567578746,1.97647928582625,1.66720483809559,2.33520241372137,2.12274276169619,2.10733084074487,1.35508288612437
"ZNF8",4.77410154854652,4.33276621894887,4.74459822175462,4.57557155198588,4.45278560646972,4.23106933558478,4.48038533741134,4.71914332320696,4.52813978574929,4.57005349545404,4.74851079269518,4.80761193686428,4.70710506707611,4.49848550962062
"ZNF800",6.38529160778442,6.53435266049384,6.71835191779782,6.57020097063155,6.43547613190693,6.2786645419601,6.14390835192116,6.33078283627194,6.03322199295216,6.6698840238276,6.10858657710077,6.17728315912038,6.15480652821119,5.83053882127004
"ZNF805",4.30349735082533,4.82760753334104,4.61257100026253,4.25530964928181,4.26568401338473,4.23106933558478,4.41734954936171,4.7412165031315,4.32635501128554,4.34549915888094,4.41173476590082,4.32765542174746,4.52485635886078,4.06508733746607
"ZNF808",1.06198676412154,1.07004099588848,1.24535872255899,1.50927010433163,0.817783834962221,1.58841117551664,1.20646731090508,1.06198676412154,1.48572380980574,0.252541294193872,1.39030456407497,0.836121996033484,0.918452426977994,1.35508288612437
"ZNF81",3.73042553558613,3.74602247730826,4.02882654716523,3.4146333686779,3.33488949352221,3.3101504443516,3.46976781913897,3.97918083778347,3.53861658668814,3.97534250341199,3.70328107496756,3.74048897835423,3.23270714802905,3.27536307257635
"ZNF813",4.14000267484127,4.05057992075266,4.01193923184471,4.09836767130704,3.82867811178098,4.17366832822867,4.05716829022737,3.58330659606434,3.05309903111125,3.81194875646046,3.89441479253697,3.66736919302498,3.95722902038373,3.80478603652779
"ZNF814",2.22232036252238,2.08907703244697,2.20701880878389,1.95541610312759,2.12845177644973,2.35010614779223,1.95541610312759,2.35764490535285,1.97647928582625,2.34761530057623,2.12845177644973,1.48572380980574,2.62626276419999,2.21468121212743
"ZNF821",2.30350836595456,2.20701880878389,2.24077562273299,2.61936075254107,2.12845177644973,2.11311669634734,2.12274276169619,1.95211567578746,2.23284029788937,2.75308049004115,2.12845177644973,2.23284029788937,2.10733084074487,1.88997180726516
"ZNF823",1.28611691274059,1.5619699470945,2.10733084074487,1.95541610312759,1.87189543470643,1.83953281929405,1.82340454153032,2.07654091737265,2.23284029788937,0.817783834962221,1.2307133278848,1.08601957010517,1.85093261974628,1.88997180726516
"ZNF827",4.52998171726716,4.34549915888094,4.2451232670934,4.03502276615166,4.06508733746607,4.1067992194955,4.02288262066472,3.95023371991197,4.10508497755171,4.43493707817691,4.35306010014194,4.01080716712287,4.12738580236907,3.69377815441954
"ZNF829",2.76480008941643,2.75481136530859,2.71588607661627,2.75481136530859,2.44925159062714,2.63090064716939,2.33635959680891,2.66801294551669,1.97647928582625,2.81691518511614,2.12845177644973,1.79536210808092,2.10733084074487,2.10733084074487
"ZNF830",5.32766517741953,5.12326070696965,5.36673274901634,5.2109897937595,5.59187683103632,5.39756665871725,5.08225621968188,5.59561976241422,5.06806603217065,4.72623365894936,5.00435649306016,5.00140534704941,5.42964607192997,5.3078142789856
"ZNF836",1.28611691274059,2.28118138040641,1.85093261974628,1.41571202680313,1.92308382971201,2.31943816545527,2.07955545779138,2.66801294551669,1.97647928582625,1.06198676412154,1.67122042314245,2.72683499656506,1.99461740626531,1.35508288612437
"ZNF839",3.46976781913897,3.20775296033551,3.28088039754374,3.06390101042177,2.94061357208154,3.42967958435781,2.94213941148266,3.05749223877909,3.63582322013607,3.17684430907649,3.44545715042329,2.93068556270359,3.11643902925518,3.43703525696155
"ZNF84",5.07973339717021,4.69374584881757,4.92873260671083,4.92751760283612,4.77679480835083,5.0168999332342,4.91376091494,4.56565270713926,4.55632267829274,4.80363745299883,4.83542838255143,4.72241839192684,4.6709793177318,4.68854132807123
"ZNF841",4.96860077989074,4.83747872253424,4.55944846206182,4.69455403494977,4.77679480835083,4.87512507995568,4.68047087032409,4.58780915736671,4.23665207927852,4.66853303353638,4.68146003986761,4.22459188977373,4.65028135948739,4.55944846206182
"ZNF845",5.40593514707789,5.44893197082774,5.36673274901634,5.40563175591157,5.27382325118724,5.48956270024159,5.38180395696703,4.93417825659981,5.22487546082537,5.34029746778923,4.96402805860615,5.08579165462001,5.17020552804175,5.10814204693782
"ZNF850",3.03528722692277,2.81691518511614,2.44710950441405,2.35764490535285,2.59644462770465,2.59439474652839,2.4281575812127,2.81691518511614,2.72904626800673,3.05749223877909,2.56527645122383,2.99217149587631,2.22232036252238,2.54968815563112
"ZNF853",2.65785513196433,2.59243855712463,2.7774219536434,2.54046683862607,2.42365057815587,2.55825033706612,2.58185509874811,2.59644462770465,2.43051800981801,2.02466964832479,2.23811668887148,2.23284029788937,2.44228617394249,1.88997180726516
"ZNF860",1.99621617971467,1.67871977406521,1.43482640844742,1.65955230631794,1.43482640844742,1.32414693268484,1.69451969955565,1.55394984754265,1.06198676412154,1.52204340083387,1.39030456407497,1.08601957010517,2.33520241372137,1.88997180726516
"ZNF862",2.30350836595456,2.38743703308424,2.01267998277632,0.776888238513911,1.76947933680546,2.00905564875107,2.46200600335277,3.11643902925518,1.81626511696717,3.05749223877909,2.33520241372137,2.23284029788937,1.52614471441113,2.10733084074487
"ZNF879",1.94186219169582,1.93854707146243,2.44710950441405,2.06067543924229,1.76947933680546,1.65955230631794,2.18464644717075,1.55394984754265,1.65955230631794,2.75308049004115,2.01866796606191,2.23284029788937,1.37059564198419,1.35508288612437
"ZNF880",1.28611691274059,1.07004099588848,1.12052380182476,0.887050704301793,1.24535872255899,1.12052380182476,1.64054490190138,1.06198676412154,1.26468313996329,1.66720483809559,1.39030456407497,1.3026446713492,1.1779162913328,0.817783834962221
"ZNF883",2.09198697220608,1.42462202314029,1.80232639314518,2.20701880878389,1.92308382971201,1.96319326901834,2.22232036252238,1.06198676412154,1.48572380980574,1.24019252998779,1.91986192554427,1.89332244087253,2.22232036252238,2.21468121212743
"ZNF91",2.22232036252238,1.42462202314029,1.61021599992374,2.29052872141952,2.09488539216145,2.45150653645848,2.46200600335277,1.81626511696717,2.23284029788937,2.1365598154784,2.56527645122383,2.12274276169619,1.85093261974628,2.8178455889955
"ZNF92",4.13171926508118,4.01274822515455,3.94145333487598,4.05892102633355,4.00270823809699,4.22324193160474,4.1207774557932,4.03581749865114,3.86592672095655,4.03386781028478,3.80920456260158,3.66736919302498,4.12738580236907,3.88598808355413
"ZNFX1",7.77441779801993,7.91975438950169,7.85053832855772,7.34282893974652,7.46807867568313,7.61187695362951,7.58896159711339,8.13271925634705,7.85053832855772,7.98114836645959,7.57041897811741,7.64596784449187,7.73840428413606,7.77158895515293
"ZNHIT1",5.89939594296909,5.74593169302575,5.83475793524965,5.64937620918841,6.11749940642609,6.04061614983984,5.94187501134698,6.03874799399413,6.35720390957009,5.79596181304843,6.27450609461831,6.41481576591932,6.13447327576637,6.14525874803295
"ZNHIT2",5.18810288436036,5.06788649377831,4.91474695400967,5.20085356266921,5.20085356266921,5.18314598290007,5.068245570563,5.09275073760596,5.54874144060275,5.02572624176171,5.31646017644879,5.25085381450269,5.38194657803158,5.23973338648101
"ZNHIT3",6.12429254954788,6.01235683088774,6.01674825724152,6.43472629080958,6.19731162135283,6.45364587646254,6.08376124372551,5.94980896074431,5.99640485345484,6.05281365330427,6.28408617969753,6.15210064313902,5.9964959151076,5.99621681850942
"ZNHIT6",5.10922484916312,5.06788649377831,5.05174285777982,5.12200310150453,5.05473032390787,5.3774285831349,5.07528137790285,4.88513372154263,5.10464218171615,4.84025643975571,5.00435649306016,5.12368425080759,5.3573347411259,4.78257310545169
"ZNRD1",3.63108720478116,3.46627336471696,4.06734674483581,3.80749489725647,4.21065678633394,3.81098255273397,4.25463776126098,3.05749223877909,3.77910983003055,4.14261584113732,3.80920456260158,3.25187335438674,3.35197581813795,3.80478603652779
"ZNRF1",4.36225838187021,4.35306010014194,4.14000267484127,4.16666280662112,4.62984194977383,4.09161017525726,4.45136702801358,4.68194187780586,4.52813978574929,4.64620425870535,4.47205139987755,4.30161353957171,4.18489014798883,4.49848550962062
"ZNRF2",5.49110756727562,5.64624795275406,5.7666640200319,5.85607895334069,5.82350206142343,5.89245488457523,5.77570034864347,5.64907032926832,5.50679969975581,5.577020480349,5.39756665871725,5.80928414406509,5.78702778971807,5.73170794101764
"ZNRF2P1",2.16613737613163,2.70757967433194,2.20701880878389,2.06067543924229,2.22232036252238,2.38743703308424,2.24578341462006,2.15869593981069,1.65955230631794,2.53133012882572,1.52614471441113,1.89332244087253,1.99461740626531,2.10733084074487
"ZNRF3",3.80920456260158,4.09380341239447,4.07584684940095,3.37450406490658,3.61138886737091,3.75640429998858,3.99040956268713,4.1200022971678,4.52813978574929,4.14261584113732,4.57005349545404,4.01080716712287,3.62957825926732,4.03502276615166
"ZP3",3.84879371098749,3.55314765083406,3.46022039645302,3.71701735578549,3.59091128211558,3.67530013553449,3.64572980463077,3.86004807481165,4.2028472903669,3.59091128211558,3.83778662557468,3.5948646354961,3.40416532320429,3.80478603652779
"ZRANB1",6.51258220761403,6.45738685101564,6.32573719898043,6.13630963815039,6.15517365848322,6.10893070849168,6.09667072577331,6.35578932465688,6.1333824721779,6.25140411108858,6.24237642874748,5.80928414406509,6.2947857755599,5.92634659923113
"ZRANB2",2.33277264909417,1.77811779261097,1.85093261974628,2.44013728380835,2.63502875119914,2.74802367260305,2.4281575812127,2.15869593981069,2.72904626800673,1.79536210808092,2.33520241372137,3.10897101603716,2.10733084074487,2.39378953557186
"ZRANB3",2.33277264909417,2.20701880878389,2.06067543924229,2.24077562273299,2.30588370369673,1.89332244087253,2.3680489257277,2.35764490535285,2.72904626800673,1.79536210808092,2.23811668887148,1.48572380980574,1.52614471441113,1.9994000553862
"ZRSR2",4.09836767130704,4.11662903193717,4.11413636625585,4.21065678633394,3.9111896102038,4.17366832822867,4.13617568204168,4.00270823809699,3.86592672095655,3.91929749626818,3.59949914577037,4.17734352701383,3.70375076008539,3.43703525696155
"ZSCAN12",4.42664162005937,4.17842978717445,3.96624411007732,3.81360279399821,3.82867811178098,3.57674340623791,3.68249973810339,3.69651321402975,3.18423309385891,4.08429174719724,3.86509173736111,3.38731097787481,3.77804762640985,3.43703525696155
"ZSCAN16",3.577814274804,3.74602247730826,3.79795748185786,3.58532469362178,3.43589548777942,3.65759590093341,3.5948646354961,3.49840411559507,3.48822532603712,3.42053002964053,3.36062062994094,3.5948646354961,3.44545715042329,3.35824690807723
"ZSCAN2",2.09198697220608,2.12274276169619,1.96620292921843,1.65955230631794,1.51811600322338,1.89332244087253,2.22232036252238,2.07654091737265,2.11311669634734,2.34761530057623,2.01866796606191,1.48572380980574,2.22232036252238,1.21702768107529
"ZSCAN20",2.50705711513058,1.81982627307059,1.91676259376337,1.88997180726516,1.43482640844742,1.42462202314029,1.47119708591301,1.67871977406521,2.43051800981801,1.79536210808092,1.39030456407497,2.50705711513058,2.33520241372137,1.50927010433163
"ZSCAN21",4.56538306743523,4.71724244260505,4.71374415465652,5.0647202244495,4.79502201505248,4.65932346699802,4.46072205509382,4.41401671107913,4.2028472903669,4.5490536153494,4.23796425294727,4.62769324082736,4.61105739672076,4.55944846206182
"ZSCAN22",3.48943853672873,3.81008008431346,3.78196846341867,3.3101504443516,3.62957825926732,3.58985298239364,3.68249973810339,3.83163721005177,3.53861658668814,3.84972982163548,2.90815309989472,3.81008008431346,3.53972352774958,3.08759925715348
"ZSCAN29",4.23601309256268,4.30660264992023,4.48687736154328,3.93082580700744,3.74602247730826,4.09161017525726,4.38118497330889,4.30008507693346,4.30008507693346,4.58780915736671,4.06215416193992,4.01080716712287,4.76890685916613,4.20634175875222
"ZSCAN30",1.66720483809559,1.00529215657191,1.74721195840159,0.887050704301793,1.35057105303023,1.04818409837032,1.39030456407497,1.81626511696717,1.26468313996329,1.24019252998779,1.03682858621244,1.08601957010517,1.1779162913328,1.02529779592448
"ZSCAN5A",3.25777304275265,3.48943853672873,2.68483762539138,3.06390101042177,3.14185987962041,3.05309903111125,3.33186260346097,2.81691518511614,3.36062062994094,2.69140271069553,3.40706409002659,3.15445983172276,2.93432157152867,2.93432157152867
"ZSWIM1",1.28611691274059,0.588284377916101,0.510701999666641,1.50927010433163,1.24535872255899,1.58841117551664,0.556048389557753,1.41571202680313,0.787673642084884,0.817783834962221,1.2307133278848,1.48572380980574,1.52614471441113,1.21702768107529
"ZSWIM3",2.71861647888192,2.75481136530859,2.95622604530033,2.11039201543523,2.59644462770465,2.25939553508317,2.6791778079186,2.44925159062714,2.43051800981801,3.17684430907649,3.44545715042329,2.72683499656506,1.99461740626531,2.74894399635944
"ZSWIM4",4.61153711301442,4.57119711748618,4.6690214294677,4.76214303051773,4.88819926680517,4.68753323174817,4.73031250947458,4.98572787665697,4.48202998625041,4.9798837143617,4.27927642937934,4.7412165031315,4.91494215582402,4.38868782268816
"ZSWIM5",1.99621617971467,1.98836568446459,2.01267998277632,1.82721276950842,2.02466964832479,1.83953281929405,2.3680489257277,1.81626511696717,1.97647928582625,2.53133012882572,1.80232639314518,2.33277264909417,1.99461740626531,1.9994000553862
"ZSWIM6",6.50922965650198,6.0731208777851,6.15226979273051,5.59187683103632,5.62917546419757,5.75477862354598,5.76485595339455,6.12269945512959,6.09320475825621,6.28944725649469,5.77264774723869,5.80928414406509,6.00413318127497,5.64937620918841
"ZSWIM7",5.71471463639397,5.57890334648555,5.60542070965854,5.49550871197226,5.66445334216155,5.70280119791388,5.63209390268338,5.58341615407422,5.57485170003011,5.55175995086909,5.49281093410123,5.78091659962385,5.38194657803158,5.33008827920843
"ZUFSP",4.87613316717229,4.82047032367254,4.676107785304,4.70298602301736,4.79502201505248,4.82804972288612,4.63791064017865,4.60929679828734,4.58367619123943,4.43493707817691,4.70298602301736,4.20216949576403,4.2451232670934,4.45136702801358
"ZW10",3.76752480830088,3.84972982163548,3.66053699359788,4.13246781403092,3.65202632023031,3.62957825926732,3.74980093954705,3.73042553558613,3.42361828849408,2.99640449359992,3.80920456260158,3.55621058789535,3.82027572156302,3.88598808355413
"ZWILCH",7.03987869776447,6.98495190359252,6.97261093571325,7.23149349043535,7.01041352496616,7.0536946393298,7.03957458982397,6.76208900247837,6.90356709626392,6.87319689600589,6.97330956114187,6.8943018760907,7.12407225266687,6.82560413968717
