"","ex2_GFP_Rep1_Chip21","ex2_GFP_Rep2_Chip21","ex2_GFP_polyIC_Rep1_Chip21","ex2_GFP_polyIC_Rep2_Chip21","ex2_NS5_Rep1_Chip21","ex2_NS5_Rep2_Chip21","ex2_NS5_polyIC_Rep1_Chip21","ex2_NS5_polyIC_Rep2_Chip21"
"ASAP2",5.80545139215111,5.89247135719213,5.57620818112446,5.75449894602901,6.27566324167882,5.66746486997366,5.12026559356932,5.64403435220064
"ASB1",4.78342711733925,4.83652633626617,4.89910078906288,4.85957867922058,5.05930763093836,4.57734227693973,4.35548106350859,4.91278623768348
"ASB6",3.83096020363126,3.51692406130571,4.14182619292063,4.05207695470316,3.54565586837745,3.16166085010336,3.73473382979141,3.4198330359287
"ASB7",4.37941159852431,4.33916990404206,4.19718377869044,3.84843959644788,4.00131596659185,4.18582310452755,4.00399677304351,3.54565586837745
"ASB8",4.32683407522202,4.2504915088432,4.39129580369843,4.73123499217839,4.46459411954856,4.23294063846426,4.49245100111798,4.6980642218022
"ASB9",5.28169541758112,4.83652633626617,4.56610531294253,4.46652761276117,5.21241974137325,5.00865098647049,4.99578559282452,5.01761516479866
"ASCC1",3.29838074425855,3.62000009880846,2.7270151833033,2.93895445927484,2.98426234280623,3.38063551738009,2.72045561610886,2.98932900015564
"ASCC2",4.99578559282452,4.96148032174538,4.95078591050117,4.46652761276117,5.07969835693525,4.68834577117584,4.42259936771809,4.51816276767718
"ASCC3",6.17974812982735,6.10177832732028,5.59047713783578,5.46047323405804,5.87418676403522,5.53711224414938,5.9200777396978,6.01848990867545
"ASF1A",5.88160728954054,5.89247135719213,5.77548720716566,5.57012738561535,5.4894390273128,5.49680783845994,5.88585720807568,6.3934147932341
"ASF1B",4.05966655308015,3.74692798856516,4.19718377869044,4.21517320250467,3.48760664749411,3.46130372572598,4.53426126315524,4.15828754566851
"ASH1L",4.41875987181155,4.59709989094749,4.43420060942379,4.581674993023,3.8195323334127,3.79266306299354,4.12289029774113,4.03191386603135
"ASH2L",3.65480125829567,3.88528505926272,3.98301771578008,3.74692798856516,3.65156124397016,3.92537446357733,3.46130372572598,4.06951100542551
"ASL",3.7535931590182,3.74692798856516,3.40410925350914,3.18913193289721,4.00131596659185,3.77146526768267,3.70348145960099,4.14182619292063
"ASMTL",3.09020222330097,3.32739435522999,2.98932900015564,3.54194819610735,3.48760664749411,3.02024228987306,4.26580822233015,4.26988227498601
"ASNA1",5.55886072108145,5.54378071565985,5.84674379867209,5.77548720716566,5.64403435220064,5.60288824503104,5.6735582415785,5.83230219300282
"ASNS",6.24960283922259,6.01685954391491,5.94989592481764,6.23600397913848,6.14126350122903,5.95589368888029,6.22173016408719,6.4663539579807
"ASNSD1",5.16014783511241,5.2390315254029,5.06859634985159,4.69647891636785,4.91415496255618,4.904482663869,5.49680783845994,5.59223006384003
"ASPH",6.88267986454087,6.70760408605156,6.06863373493365,5.95589368888029,6.47647621326705,6.35852279545715,5.6832152474796,6.21534695610814
"ASPHD1",4.67879484254726,4.62427873016333,4.32267187601925,4.61075342592265,4.67963366205774,4.44947754365973,4.69336076631546,4.99845513511649
"ASPHD2",1.66681413714362,1.58875625098404,1.48774588566453,2.35009027336432,1.76800856686647,1.9401137350777,2.66959618867548,2.53355285192995
"ASPM",5.38704254406658,5.5223513733308,5.51420851351071,5.37220195348124,5.39991757790658,5.54378071565985,5.32739485891399,5.39542247648354
"ASS1",4.08190980868275,4.36753030433679,4.26141056188744,4.09157491117137,4.62427873016333,4.15252673159876,4.62599181778408,4.6980642218022
"ASTE1",0.423735556527958,2.64401536946891,2.13062708707173,2.03396976716913,2.35009027336432,2.25066448728464,3.55271793391808,3.31539502888208
"ASUN",5.97801131286649,5.78829009922881,5.09980474576289,5.550877672314,5.60375250530815,6.00434447614259,6.30557870215073,6.47489119627832
"ASXL1",4.21517320250467,4.52158049391419,4.27432427606612,4.95078591050117,4.21517320250467,4.47955367438318,4.04963187109655,4.21517320250467
"ASXL2",6.10264525703146,6.02800322349063,6.24257049897498,6.12297583909545,5.89315687243147,5.76140077766856,5.61601788925247,5.80769494884517
"ATAD1",7.49772698081957,7.43261834621821,7.81019604032847,8.12216228581994,7.49527722740799,8.13371047485551,8.25735101637873,7.93346207377399
"ATAD2",4.96148032174538,4.69172535612441,5.45726242735363,5.46047323405804,5.19953733463175,4.97342908398935,5.27374325067318,5.20126070218828
"ATAD2B",4.47955367438318,4.26783103927432,4.16051623447427,4.40131444044989,4.06951100542551,4.1276633557737,4.14069790441286,4.03191386603135
"ATAD3A",3.92124397358248,3.91339490566317,3.84843959644788,3.7987398225366,4.12289029774113,3.1983200447393,3.79266306299354,3.78087576707023
"ATAD5",3.8753836905238,3.77146526768267,3.87670675762205,3.98042644580965,3.60660223477016,4.04963187109655,3.91596559756181,4.21517320250467
"ATAT1",3.15738242723289,2.90928682666801,3.26420379174247,2.53355285192995,3.77467015155938,3.09020222330097,2.98426234280623,2.94684652794725
"ATE1",4.12050677089131,4.07710108116636,3.36396762620328,3.58745987026437,3.10504979931731,3.7000960793285,3.41790053742306,3.38063551738009
"ATF1",6.38798559717501,6.3242869625974,6.30347832094851,6.80233543750026,6.40734719630013,6.5833628224506,7.02779805626357,6.7298946487624
"ATF2",5.87632543522667,5.94854778234445,5.89661707682862,5.48159067406844,5.78829009922881,5.69649191953508,5.5614509925189,5.52855436779762
"ATF3",5.61728704838316,5.66788920236661,6.97196472617018,6.71074821716759,6.81595784308245,6.69171505742745,6.28128978013311,6.31389604564556
"ATF4",8.63195662410854,8.72327052546314,8.98378039769874,8.90072765659765,8.82221969016066,8.70232575251247,9.05697334002965,9.03517385868079
"ATF5",5.94854778234445,5.87066435396548,6.38992984888355,6.42554544307023,6.32899786460176,6.33669104191527,5.75449894602901,5.62821163159133
"ATF6",5.58749907793301,5.66788920236661,5.59865048387409,5.61560478513609,5.60375250530815,6.23104807990744,5.52948373225369,5.95323312522548
"ATF6B",5.39589230754323,5.12026559356932,4.85957867922058,4.87096797746818,5.51686709389233,5.22190249682765,4.37057633443772,4.55293716740963
"ATF7",4.88932281831052,5.10945174078916,4.98263387237706,4.904482663869,4.92512330431475,4.93321787258125,4.31646578424463,4.5334197590573
"ATF7IP",4.87238061022364,4.92851146770538,4.85957867922058,4.74522659829024,5.15898253308338,5.00865098647049,5.09009272923898,5.0827168791114
"ATF7IP2",2.4749648174962,2.4749648174962,2.35009027336432,1.83919441735711,2.58314463231492,2.35804967008766,2.17909057700842,2.01405552258155
"ATG10",4.49062313780328,4.54134800309755,3.67430541052645,4.28706953645329,4.00131596659185,4.43212789184853,4.53426126315524,4.23512231489166
"ATG12",6.78088395523191,6.91907686350006,6.94543665422957,7.26419076394476,6.99831992703028,6.97945275313532,7.18301038398136,7.28477261937891
"ATG14",3.15738242723289,3.15738242723289,3.46130372572598,3.51692406130571,3.58075137781804,3.62488108149405,3.17101795474112,2.98932900015564
"ATG16L1",4.46459411954856,4.76505208601618,4.51986163076333,4.97209592414442,4.69336076631546,5.28169541758112,4.84663567917046,4.77425793171967
"ATG2A",3.8753836905238,3.99754833777033,4.44947754365973,4.2720124109546,4.12289029774113,4.02580759197115,3.91596559756181,3.38063551738009
"ATG2B",4.10138747848869,4.13956961590508,4.08677680517391,3.58745987026437,4.17896673809388,4.26030106755139,3.38845560331806,3.68240849383269
"ATG3",7.11423125532499,7.21566307823468,7.18028267974965,7.09899089077947,7.19342425054945,7.23072386955156,7.55097970157546,7.67810336461092
"ATG4A",3.05125890224088,3.15738242723289,2.87005093851086,2.83911838109369,2.94163339503558,2.77004107941817,3.32150435498532,3.04111128320799
"ATG4B",6.02800322349063,5.91493459501576,5.81727187376846,5.98523375777156,6.03810119171925,5.71909506329827,5.8453332062682,5.63574633947987
"ATG4C",4.50705198381296,4.33916990404206,3.8964462582843,4.15828754566851,3.98042644580965,3.79266306299354,4.35548106350859,4.54486516547432
"ATG5",6.02164574571537,6.2987625800376,5.49680783845994,5.85857948644699,5.82975045436267,6.3279213254197,6.23600397913848,6.12238651391686
"ATG7",4.13956961590508,4.41875987181155,3.82519140461829,4.05207695470316,3.83844787393185,3.48760664749411,4.06709863031417,4.11092469751833
"ATG9A",5.45772418918162,5.04678848757049,4.48331447798615,4.83652633626617,5.24779400597517,4.86092295526523,4.12289029774113,4.37941159852431
"ATHL1",2.69621837278041,2.41388482054005,3.18913193289721,3.15738242723289,2.82973686202945,3.02024228987306,2.9362755235141,3.11966017248053
"ATIC",8.74696586811473,8.76332116531916,8.75957842261802,9.01467378255781,8.69234512662095,9.22817193346186,9.25774829367136,9.3453721481298
"ATL1",3.46130372572598,3.84286797582479,3.15223047770359,2.98426234280623,4.12289029774113,3.32356964969596,3.84570373327249,3.71888697582095
"ATL2",5.69607734215881,5.80100610877564,6.15148336928258,5.78905099620041,5.75721842246415,5.82830033806765,6.25879960700222,5.85250293393964
"ATL3",6.60721641127387,6.6160570248657,6.51368865489891,6.19419436960166,6.5462569418432,6.45792065226223,6.30557870215073,6.40213010326438
"ATM",2.69621837278041,2.77637039965258,2.68276871860257,2.27095238777334,2.35009027336432,3.05125890224088,2.98426234280623,2.18784855059057
"ATMIN",5.25437171660507,5.50507352748192,5.24779400597517,5.48159067406844,5.32739485891399,5.11129125666057,5.09980474576289,4.97084285882597
"ATN1",7.46676449979283,7.19655864073805,7.48333810274802,7.44824510701624,7.40640257571614,7.24703455717464,6.34352762767628,6.55527325319703
"ATOH7",0.423735556527958,0.647022188884622,1.68184339302198,1.37764502491244,0.913335696164196,1.15553260898385,2.35009027336432,2.09409833759479
"ATOH8",0.697650090595668,0.965313838122893,1.60171970693862,2.10376460211432,1.57431607445303,1.15553260898385,1.15553260898385,1.9078576412055
"ATOX1",7.27189827444708,7.21566307823468,6.96746451823715,6.96448990340287,7.3485732872509,7.21100119566861,6.75703994761141,6.76092135729109
"ATP10A",2.0837877515424,2.98932900015564,3.70348145960099,3.45415357871694,3.63186039562244,3.54565586837745,2.72045561610886,2.86435440433063
"ATP10D",3.00555129094596,2.7270151833033,2.95802217065339,3.18913193289721,3.31136552914134,3.77146526768267,3.17101795474112,2.98932900015564
"ATP11A",4.44947754365973,4.13956961590508,3.8964462582843,4.02454815152139,4.06951100542551,4.38155833815816,3.41790053742306,3.31539502888208
"ATP11B",5.3611081772729,5.2656933969662,4.79679441715641,4.76064892111642,5.06984938516295,5.2357910665136,5.39448822320388,5.18424626755249
"ATP11C",5.04303582302559,4.79153621917901,4.77425793171967,4.85957867922058,4.86818175802684,4.904482663869,5.06054107105885,4.90113854673694
"ATP13A1",5.20126070218828,5.28329894469749,4.60743424690738,4.41683442778461,4.77957435665857,4.27861922244933,5.18599271220193,4.9400115097472
"ATP13A2",2.64401536946891,2.7270151833033,2.68276871860257,2.83911838109369,3.10504979931731,3.09020222330097,2.01405552258155,2.35009027336432
"ATP13A3",5.82939443807583,5.84130946740366,5.35097740816559,5.60548342193387,5.71676195939212,5.37563138886596,5.33408481252304,5.542930679063
"ATP1A1",7.53430230074858,7.42875500424583,6.94911710992711,7.0865957661337,7.41542035148895,7.40714358584502,6.54760709036113,6.35496569390558
"ATP1A3",1.92928644925917,1.58875625098404,1.36392697453909,0.762931668438788,2.01405552258155,0.776629755375314,0.697650090595668,0.913335696164196
"ATP1B1",9.64054361432344,9.79474048965781,9.46771200690079,9.39089121113495,9.51698956232257,9.32693409995981,9.51698956232257,9.74391523293514
"ATP1B3",7.33512323247494,7.96851221486189,7.2289615258414,7.270704480713,7.55097970157546,7.38579446347084,7.36713013723148,7.08375182224717
"ATP2A1",1.83919441735711,1.9401137350777,1.48774588566453,1.2484298734506,1.8625269476076,1.65321878219337,2.17909057700842,1.70730627994088
"ATP2A2",8.75570996498717,8.56283367389939,8.03525356997466,8.11615912339074,8.26112378360588,8.21457391666025,7.63030307171485,7.59836187137924
"ATP2B1",6.64317540285398,6.71152075525961,6.15148336928258,6.11339624653229,6.43366636611028,6.24636822597166,6.08397319217433,5.94580310053228
"ATP2B4",4.54676334606385,4.66410883238342,4.08677680517391,4.41683442778461,4.96021848858211,4.87238061022364,3.8964462582843,4.47393345968298
"ATP5A1",7.68907891321192,7.5129174643613,7.53846045883865,7.36255166112569,7.54839356910043,7.90841295269315,7.7056206282072,7.79301650581214
"ATP5B",9.36372775362817,9.52229532443615,9.09750205598688,9.37960997811523,9.24570914585783,9.37960997811523,9.39895154304519,9.41178866535516
"ATP5C1",8.59040269549731,8.49634961035644,8.47904603196813,8.53701524204723,8.10947283275531,8.91724666380747,9.14305645682762,8.55856896278891
"ATP5D",6.17974812982735,6.7612887042817,6.06863373493365,6.11883976679567,6.46262260654609,6.58723052993325,6.40911327869576,6.31389604564556
"ATP5E",9.69657270217346,9.62927486707127,9.91643383136466,9.79843305936619,9.8327751725997,9.81018757644822,9.54347216539837,9.2803989553168
"ATP5F1",7.21566307823468,7.28868458407068,6.5686337670664,6.36681059232761,6.7297071906589,6.52893929176829,6.96728861244142,6.86716304277693
"ATP5G1",8.12122202830826,8.14503274309171,7.79581666975407,7.65974027310337,7.86514567894622,7.58496086530165,7.87409307441989,7.821434152147
"ATP5G2",9.66122905957232,9.65538155000486,9.81018757644822,10.0041538260538,9.89329517197067,9.92386615688747,10.0414690960963,9.89329517197067
"ATP5G3",9.40559694690994,9.46172077876975,8.83862852683673,9.01944043645934,9.30607706446063,9.00235341411288,9.15259859659364,9.00235341411288
"ATP5H",8.88700540053621,8.91189347050462,8.52390809965618,8.50668483038675,8.66709495979836,8.50862401495003,8.75184150735632,8.80861218849651
"ATP5I",9.31235294394849,8.92344565870778,9.40559694690994,9.50647669110538,9.18105262602785,9.47732698712268,9.52678759300615,9.20539814735128
"ATP5J",3.33569175544651,3.29447316090142,3.32739435522999,3.38845560331806,3.86720665997968,3.57382507035246,3.64804379687533,3.58075137781804
"ATP5L",9.43184814538883,9.43184814538883,9.42777281845185,9.65538155000486,9.61686942180123,9.6877048454943,9.67680563667153,9.91058731532274
"ATP5S",3.97238386382642,3.86299838646515,3.2251099122224,3.72543244681543,4.12289029774113,3.67603048566418,3.87406062342555,3.62488108149405
"ATP5SL",6.95735884009551,6.89863924118484,6.83641870132594,6.7612887042817,7.23224464362244,6.75894307302381,6.60461233687704,6.53159847835698
"ATP6AP1",7.43674621826666,7.0678599636171,6.90576711383118,7.14712161160231,7.71146516846026,7.2834603059632,6.47423279349445,6.71986134808818
"ATP6AP2",6.35193003522286,6.47554634947113,5.70801333821402,5.38310581281828,6.12421186289835,6.3539515553628,5.69607734215881,5.600278560203
"ATP6V0A1",6.25879960700222,5.73444245681476,5.63574633947987,6.11883976679567,6.25121208264559,6.04000766268977,5.46427890339596,5.87134448043599
"ATP6V0A2",4.2720124109546,4.11690291122113,4.17896673809388,4.00131596659185,4.1061895881306,4.35548106350859,4.21517320250467,4.34328439289286
"ATP6V0B",5.32739485891399,5.1332078432742,5.44107439567556,5.09980474576289,5.81211892787307,5.3682127264654,5.17734935445632,5.30130754471336
"ATP6V0C",7.28568680871645,7.34740658568619,7.36158592592327,7.45036313931936,7.56395764753561,7.18726451534267,7.02104145546208,6.85720485792481
"ATP6V0D1",4.97209592414442,4.99712644127164,4.6491862225646,4.32267187601925,4.92512330431475,4.65095414135774,4.68200184299742,4.66235807712153
"ATP6V0E1",9.99173086341332,9.75661229036593,9.66931942357425,10.0520187644914,10.126156983559,10.201402635509,9.8327751725997,10.2493916068698
"ATP6V0E2",3.58075137781804,3.72543244681543,3.26420379174247,3.35637848083908,3.51692406130571,3.05125890224088,2.35009027336432,3.4198330359287
"ATP6V1A",4.37941159852431,4.30287295388855,3.70348145960099,3.48397034909016,3.7000960793285,3.62488108149405,3.12404257106106,3.08092193490504
"ATP6V1B1",2.22332187758917,1.78188107189949,0.697650090595668,1.6400118168909,1.34878555123823,2.02426940128427,0.975736547735063,1.9078576412055
"ATP6V1B2",5.76825980268221,6.02800322349063,5.64694835170508,5.70246559178144,5.94854778234445,5.81286516868198,5.77013399555369,5.91386922248208
"ATP6V1C1",6.6580612575598,6.73463950496388,6.34552228189652,6.06863373493365,6.40264248990511,6.40021696613766,6.5868010469177,6.58292752131777
"ATP6V1D",7.05815510135126,7.44017599913109,6.46958897587781,6.76932224725166,6.99831992703028,6.8682375295296,7.11695406904499,7.10637771265872
"ATP6V1E1",6.33767086982234,6.36856229305526,6.28980320392943,6.27566324167882,6.41806177308849,5.9632057086805,6.60975204217546,6.60461233687704
"ATP6V1E2",1.36392697453909,2.24193431928186,1.68184339302198,1.37764502491244,0.913335696164196,1.280849965512,2.17909057700842,2.09409833759479
"ATP6V1F",2.01405552258155,1.87540810903187,1.79432713468154,1.75536668611399,1.45807998896668,1.42725603686181,1.34878555123823,1.60171970693862
"ATP6V1G1",7.24401506103907,7.30636996047015,7.28645898478853,7.11365828458551,6.98300190786883,6.90193762163801,7.40714358584502,7.3667412060341
"ATP6V1H",5.75951422403457,5.69607734215881,5.52948373225369,5.49680783845994,5.5455569615282,5.59778661790095,6.38050000089471,6.37126711428242
"ATP7A",3.77800944780223,3.7000960793285,2.91460419196347,2.53355285192995,3.54565586837745,3.02024228987306,2.9362755235141,3.31539502888208
